session_id,user_id,session_start_timestamp,booking_timestamp,time_to_booking
WMf5dYfibPjcdbO7,esHq1ZkWHz7LdWNU,23:02.1,null,
jf1THbAcnsdYySmp,esHq1ZkWHz7LdWNU,24:49.1,null,
7xz9NbxHyYONz8Nt,esHq1ZkWHz7LdWNU,29:47.3,null,
VHmNbzQjDoB4Cx8g,uoU1c0aqm2LV14RV,25:10.9,null,
VhmAbQY5nYIeFF7F,uoU1c0aqm2LV14RV,21:14.8,null,
UyWI6F6F31LUd41g,uoU1c0aqm2LV14RV,38:57.9,null,
qwEdbPaDcRYXtsfz,aEMznPBr0TFxclTY,41:47.4,null,
aRykIFtkksYJHU5B,aEMznPBr0TFxclTY,56:38.5,null,
teM4Xg2AJ9t1bdBW,aEMznPBr0TFxclTY,28:13.5,null,
jae62ujtrpG1rb7Z,oRlVLfbY3NrMcRJ8,10:09.8,null,
nM3M8FioxFTCKSyb,oRlVLfbY3NrMcRJ8,32:02.5,null,
AgNfzSmePsbozYxF,oRlVLfbY3NrMcRJ8,28:02.5,null,
vWb2OdaupfLaBa3c,krGKZsF0QyGEgo6v,33:36.4,null,
iOtqsUQEb9kPFvlM,krGKZsF0QyGEgo6v,23:58.9,null,
OSGm6HFqicrb2jLL,null,55:03.1,13:09.2,18.10228793
eXib7QTELBDAxCU7,NXPIWxKJNnAScRRI,07:24.0,19:31.5,12.12508676
DnG0vAnIB3GKCuUq,Nay51kb1S4xDdPGr,08:11.2,29:09.0,20.96282838
muBqzP70A2Y7HNrI,iRJazrZGfeYhJhlx,27:41.3,null,
wQwF6Doxx9iurebv,iRJazrZGfeYhJhlx,31:01.6,null,
YBydgO8WU05Rq63A,8aqaazaeTDeEzd5l,58:58.0,19:39.7,20.6951082
rCxc8Dc0YD1kf7Ez,8aqaazaeTDeEzd5l,20:30.3,null,
xs2UqaloEXWhoqhE,4I4BqrjwIg4yvzgn,05:57.2,14:03.3,8.102548396
u1IOmlrDh2MKy1iP,JBeuJMW0Cyp0KXYD,38:08.7,null,
jw3ipDFD6d9nlVmV,7qgQ6j7ikT55Yz6N,26:25.8,null,
EWAnfQLIv3NMe09W,null,08:53.2,null,
ZACX9O8Xq3cgvRvC,7qgQ6j7ikT55Yz6N,47:23.7,null,
U7RZtEgr6whOvFX3,kwaaDNJl7XSUmTi6,27:55.3,null,
cKPw58kaCNneXmI9,hKwQfAjEFD5AoN7s,08:08.8,null,
SFCCLrPsepWE2rBs,Z3W95QtGeJ7CwD9O,23:19.6,36:04.1,12.74184295
Z7fFsk31CpYOvaxH,null,36:47.8,null,
MezIwRaiY9POAb2T,hzvBS7zj0hifaAZs,00:14.8,null,
JWszCHElZ7xYntuO,hzvBS7zj0hifaAZs,43:37.3,01:31.1,17.89661142
qHeYr00rTy1FOvJS,B3cg1OtEvbqjh4Gq,44:33.6,null,
nki09KJjy9pIwb5T,B3cg1OtEvbqjh4Gq,43:58.4,null,
VJothPcI21agMtQJ,B3cg1OtEvbqjh4Gq,40:43.9,null,
67FiSxkR0QumF3HJ,5sFNNm4fKmWDXRRZ,42:49.8,06:07.1,23.28813026
7tUyKLcRw3USmh9x,5sFNNm4fKmWDXRRZ,16:17.8,null,
buobaUG1fv2iGnwf,lvc8mDmp54lUOunt,16:39.8,null,
hq70KDsZ9r5VUDgW,lvc8mDmp54lUOunt,40:08.2,null,
FqT4hMSFyRu6Jbht,ft8kG2R20lLZ659R,47:11.3,null,
Ep36zNVH8v2j3rMD,ft8kG2R20lLZ659R,43:20.9,null,
tK5g64hDTW1QSZkY,5WIOhezwjzzzi2mO,33:04.3,null,
4sI1TU76LtIFXrUk,5WIOhezwjzzzi2mO,04:18.8,null,
BV7lckZLsPpykcBs,da0TVGT3B3O8p1mw,51:06.1,null,
kRsSRkxhqjMlMDyT,da0TVGT3B3O8p1mw,46:44.8,null,
zcKUJYFaVzciwGzV,null,52:10.2,24:49.5,32.65418152
zPZrr26oySMxt1Lq,Piv1fr6nBHWDbmaw,55:54.3,null,
ZO7j4ekhiEmECKV1,qjqyO8EIYi3L8MnS,35:49.1,null,
sTMhvBaaFVQ5ctrg,XdVcOkhHbjPVxMdc,15:01.0,null,
4LDNQlfyErZhMh8O,XdVcOkhHbjPVxMdc,39:35.2,null,
6P1l7DOAcSFm5q3u,XdVcOkhHbjPVxMdc,52:54.7,null,
b7srnILybjFK9XKP,QcdTak1sVIc63eDC,34:34.2,null,
Rbl2RxOVyagMyBPd,WSH1wWDvtqOlJX6J,27:41.5,null,
WSGt6duOOXm90qpv,5PqoLvBMKsncul4b,50:01.8,null,
t43TBfoGLLguWo9E,5PqoLvBMKsncul4b,51:08.2,null,
YkhiNivWcH2okirr,Gmvkcke3owwTMY26,48:42.8,null,
XrzqYMhgvYVVsYnO,TBI0MB7dxmmdqgj5,42:58.6,null,
nbqUVTE357FKWvrQ,5bo9292ehkdRzOiR,05:52.5,null,
C9B4LPKRYW7d8j81,5bo9292ehkdRzOiR,44:52.7,null,
lIQzJkH5Kp29UHr0,utlYLYfpVZVhJlNH,38:57.9,null,
RM6oBt4sgkGce2aQ,utlYLYfpVZVhJlNH,46:42.2,null,
4O6oGtC4GWpC7dxe,aUm5mK7W1wxIct8L,58:29.5,null,
ivcRkpCvnuqc349H,oSe77C3Aup9bqUih,47:23.2,null,
h7Q4FPdJrgdfefZY,oSe77C3Aup9bqUih,36:28.6,null,
8MBNmeOkWBxFtqPV,oSe77C3Aup9bqUih,36:33.5,59:42.6,23.15146602
udbIVbi8tOL1N4bL,null,10:41.8,null,
SegfIU4RnSOXUwNK,hTkIP9qeOLo8CRej,28:57.5,null,
zqPGqAJtdqZGX60W,T3WovyC9RxVOMos4,21:23.8,45:15.8,23.86690172
DWM64NfYV7p4xI1H,f6Z4KquSBJizGJlk,48:39.3,58:25.0,9.760939461
bp90IPAEg1CcBjSZ,f6Z4KquSBJizGJlk,04:44.8,null,
Kijkbba3VfUnHu2l,Is71oO5ll7pADLzq,51:20.1,null,
c3eyzFZ6Byowd0Uo,null,38:11.8,49:41.2,11.4910122
nymZl1h0RQWRxSzs,zviKIWrtWwVoeTIH,29:32.3,null,
8uaQOiPffbu18zY1,zviKIWrtWwVoeTIH,57:07.5,null,
Phi1tbDfSro0Uqtc,ZaNDLXxBVciDVw11,49:15.5,null,
UoLBvSlTW2OPUDjr,ZaNDLXxBVciDVw11,27:38.9,null,
jUmxEKWG9RYJAJ7N,ZaNDLXxBVciDVw11,13:11.4,null,
B079cw5MB0bXXlkM,26d3xsDSaCyRX3UI,44:19.3,53:54.9,9.592965054
Fh6enzUvTz4uaEt9,Qo27ZueXY2xrnfTr,17:28.3,null,
6BjF0xCQPlkSnjML,Qo27ZueXY2xrnfTr,43:34.3,null,
FRdmcJp6PeH2ipan,BZG1StMG7CxFtm7g,13:50.1,null,
YoqztKcFiEiGCd3N,9qBSdK0GVVQauXC8,38:33.5,null,
4xODEnzXkaAeaA2L,9qBSdK0GVVQauXC8,25:32.7,null,
RIPhSj9bjHCl6lRY,H2zJYS56Cs8CsjZC,32:24.0,49:31.5,17.12460153
W4qK4aEtPnYxhOFs,H2zJYS56Cs8CsjZC,35:38.1,null,
qEvyuZ0rrYEA3OGy,T409Mj0d1iflsV6L,36:55.9,null,
x3bgFMAyJMYucfmP,T409Mj0d1iflsV6L,40:47.9,52:54.3,12.10635399
VojG4CUaGTx2enQe,DlyIpHwaCErZ5427,42:50.7,null,
SDsZcPf8t0n43GjE,DlyIpHwaCErZ5427,59:06.3,09:01.1,9.91225772
6ZAxz9Gj9lFFR0O1,DlyIpHwaCErZ5427,04:19.8,null,
RXre9vckI3fFAQ7C,2na6Upg1mpkt3DMX,54:48.0,08:08.1,13.33535925
THP0vHkaW1gO5L1N,9OlPH2CgocfVYmuA,45:00.3,null,
2gOfPuF6nqAUiiWM,null,14:40.6,null,
40SFKZFv5HXBEG3U,z4J7mxG2HewuvMJV,08:45.0,null,
f39Py5DX7EaCusAX,z4J7mxG2HewuvMJV,29:03.8,null,
13kD4NipwU4HCT5b,z4J7mxG2HewuvMJV,25:39.7,null,
XvPlJTp1BpLFWk2Q,7sN1FFu0bKSsy2xK,31:05.8,39:48.1,8.705427874
235Z3PWjYdEMEwDy,7sN1FFu0bKSsy2xK,42:27.9,55:37.8,13.16557815
b6vAuBpgQv1X7KRa,7sN1FFu0bKSsy2xK,46:10.2,null,
7Jsn7I9C8uc7FZLg,BQrrR4Rucp76nuLI,37:04.0,null,
pBNUJ3YJRFcyo3yK,BQrrR4Rucp76nuLI,36:35.0,null,
73vrqssoyH7SA21h,8AffxGbzSAOjSEEh,50:46.9,null,
ANTBWZKALFF79dmI,vLPkkANG7nntleUP,09:51.9,22:16.0,12.40180668
S5NMEUKHENcvRgRZ,LSF64fHUg5Ycm9Wb,13:25.8,null,
26ypikUR89HaavC2,bmhpRcsAOMV2hSC9,25:21.9,null,
vGwRJuolOUyUDGPc,umkbny25N68f0zul,26:53.0,null,
WLUaA1odI38inJq0,fFAEDEmBDG9m06ga,14:12.8,32:37.3,18.40897109
0yIj6sPD4z60Hgb4,fFAEDEmBDG9m06ga,45:38.7,null,
PUyiM0L7GNYEJnA3,fFAEDEmBDG9m06ga,21:21.1,null,
djVxuniMIbqTFne1,y69RH7iIlYuMvS7V,22:14.7,null,
MuKPl00XOtaS7GnA,y69RH7iIlYuMvS7V,46:19.4,null,
X2th1KRbHK9ipqtI,mbIabqNr9HV8VxkD,32:58.2,null,
tOfLODLVwH9UF6vy,mbIabqNr9HV8VxkD,05:14.5,null,
NHO65Fc1aWKnA45s,mbIabqNr9HV8VxkD,38:14.1,null,
QN9aHUgkyDoZHKqJ,BanD0PGX1h8aVdyR,04:25.0,null,
gFe4R0j88DiqCdwl,BanD0PGX1h8aVdyR,54:05.9,null,
hWqV1aIfZ3Xdnywz,h0ZlN5kCVhRkEGGO,18:21.0,27:46.1,9.418618889
PMRlwadUq5fywlG8,fguE3j5nJ8CyYs2q,18:23.0,null,
cq458xpQYztIF6Sb,fguE3j5nJ8CyYs2q,20:00.3,null,
UDbgCFFqnIttNQmQ,fguE3j5nJ8CyYs2q,26:19.8,null,
VWeLZlpnghRTS2O3,c8CJeYlsGJQ1EBh0,14:58.7,32:00.7,17.03297925
zyiWPbwz3DaBjyAQ,c8CJeYlsGJQ1EBh0,07:51.3,null,
lSKQynrxlHApb17q,null,29:17.0,null,
aw2dNSmfHOrntzXg,dzSxfgQhLVgLWX5D,01:34.9,null,
NmoNIr8PncK79rjH,dzSxfgQhLVgLWX5D,58:42.1,null,
XLU3PN6tnbEC5m4e,9FwD1yuISSABBcfo,00:48.2,30:52.7,30.07505388
c062sV71d8G14BJ5,null,56:42.5,null,
fTggzz8hUSBEWUDG,9FwD1yuISSABBcfo,25:32.4,null,
6S5g0RgFH85blCZK,Rxj0GTamBICDx0m4,19:58.5,null,
QqJxuZArwQCi2VHh,Rxj0GTamBICDx0m4,57:29.1,null,
REgDFxSc4mgExNJ3,nY5qqHV5s4IOVOPi,05:34.7,27:36.2,22.02553054
MO6tT9E4SAMfImls,nY5qqHV5s4IOVOPi,12:01.8,null,
mwV7auIoyqQR0gEL,IILKxZPVKi42j5Hb,29:45.0,null,
la5pUCIZhVox8Vsp,null,53:47.4,05:57.4,12.1670736
iRTYAm144i0VVegL,IILKxZPVKi42j5Hb,32:43.5,null,
NrCSUIt3GxXQyqQK,qQ0l1Vbj3hrr7MMk,41:08.1,null,
EYSrUxNebN1z0VCP,null,26:24.3,38:11.8,11.79224201
YsxwJoU89rUDKgKV,y3J1FuVEi8HQXBxq,07:19.8,null,
9KYSlE2zgBYGw1th,qFabpZNAeGP5Grqj,08:15.7,null,
vKiJ73aKUI8KJjAA,jNl8utSVnCSmZw7Q,55:34.6,null,
xX48ZSia5zOCbDH6,jNl8utSVnCSmZw7Q,40:12.1,null,
eUQ9lClgFlGUwqqZ,RVIa5Bdt6NAPV9kE,00:35.1,null,
vK5nItB94Znc1nAz,KAsZNTrJTFCfEYSG,27:33.7,null,
I0gtAgAS6t1vIreC,KAsZNTrJTFCfEYSG,45:45.1,null,
jGarv0ieCYlCrgxO,KAsZNTrJTFCfEYSG,37:27.9,52:01.9,14.56538865
gXYPh99YYwf1YsKx,Cn5CZt7ojo5EbfKR,15:18.8,null,
RPfCK1YQU6CseOym,Cn5CZt7ojo5EbfKR,02:56.1,null,
J166tH4A7W9dJmRQ,IAOAzFxTqW9YdAi3,37:13.5,47:54.0,10.67495288
nuoWPx0KQRdXSMuf,IAOAzFxTqW9YdAi3,59:18.4,null,
dCdLw28jx4hH62Me,IAOAzFxTqW9YdAi3,23:52.1,null,
iEomLLCRn5c6Csvd,hwVMQgS7mdf9fDzX,07:47.7,27:19.5,19.52919891
gqd0j9fw1YcQ81X8,JkBpv62SG9JD7liZ,42:32.2,null,
pj5UqwDP8NQT4p97,JkBpv62SG9JD7liZ,14:55.4,36:15.1,21.32748273
22Dcel22mEJA3Uzo,null,55:14.7,null,
uOAMRl8HuM0mGCYk,SyengkX2XDl3My9t,00:50.4,null,
uwJS3iij47lbreGl,SyengkX2XDl3My9t,25:51.2,null,
SHnkcy6TEjo0SH6q,SyengkX2XDl3My9t,09:57.4,null,
XQ4tqcI3sdE9pfMr,B8OaqzaECRW8ZyAA,04:45.5,null,
2AFCFU9BK3eD52KS,B8OaqzaECRW8ZyAA,45:22.7,null,
fqxch4UrBe79WQvF,cfejHLLopYJzsUkl,54:26.1,08:18.0,13.86561109
MqcdGD77grgvNUAv,cfejHLLopYJzsUkl,49:34.8,03:25.1,13.83763969
LRD92JBSf0SLP56P,cfejHLLopYJzsUkl,23:49.6,null,
RuIxN5O3GGFC86Xk,null,50:49.2,null,
7hgqwEshwleHVjCi,WeN8UxHrkBeAXjrK,33:16.0,null,
FOPTCWwsQ5NznU6g,EsjS8LiP93diJPBI,30:52.2,null,
bkwwazCdxbDLDbsy,EsjS8LiP93diJPBI,53:29.5,14:39.6,21.16885458
yvB47jBJExOV2Vq3,null,37:32.7,null,
sJIm6WIofl6gardv,UNJAYBRx6zH9OptT,40:36.4,null,
d4U7jrFV1SYQPaRp,iJR1fEQI28POLdfZ,08:13.1,null,
OTAUPsCa1ps0wWOK,iJR1fEQI28POLdfZ,20:56.3,null,
1qcSLLr6tlpt57XK,iJR1fEQI28POLdfZ,57:52.0,null,
e0DRZ0PfjwvcDqPC,1k5p6LrXdpadOOm3,53:55.5,05:21.7,11.43707995
BiOAhkCLBTkIFRtO,null,50:58.8,null,
vBmHThT0IiH3ekpp,2ABXeLmeOQzkAQTF,14:13.0,null,
pQggs36mKWiSImcu,PfjPWRZ4n0evYMvP,55:08.5,null,
kCYhZ9DQKGhUz8gw,kTFGS7Ab2nrtwY60,48:02.2,01:20.5,13.30490646
CToM0RNCGz7X52ob,null,53:41.0,null,
vayUDw4ciP5pjeHg,6TM5ZeEySI1GWP9U,57:14.3,null,
fzxmQsjvYNFhMYRY,6TM5ZeEySI1GWP9U,49:13.7,08:37.2,19.39138108
2MewjSgOaNU0S6Ay,VNg49eeKEOedOCNO,42:34.3,null,
3yeeZoksdtqe8BaL,Akyb1ywaPUcSExn8,43:55.4,null,
uv6Ow2xCKg2AW7h8,Akyb1ywaPUcSExn8,53:57.1,null,
047aTvDQf1XbrUYC,5NsZaAK6BJ6nJzKn,15:33.1,null,
CP0qwixUZnDf07vq,V2H5dJeCWYnk0pBi,29:32.0,null,
ZJ5PNvalFt2OOFOZ,V2H5dJeCWYnk0pBi,00:34.3,null,
eHVop4KUHCQiDets,b2dwaO467deHAkPY,07:32.7,null,
z2bYZGvLQ02SOFsS,b2dwaO467deHAkPY,05:08.8,null,
JFe61gVkOirE9uSf,b2dwaO467deHAkPY,13:16.6,null,
pifjJGwc6WfltvrA,decGG6bAszl3uoBV,00:13.8,null,
bKBBtPoZjTrlBN26,wFwu6RR1geNGrrvj,20:00.6,36:55.1,16.90765902
rjdB82sTcRBiTk5f,wFwu6RR1geNGrrvj,33:51.2,null,
rHajgwH9xJQU81py,7XmD1vIVOETeXFhZ,11:17.8,null,
5ttyIiBYsTAZvUYb,7XmD1vIVOETeXFhZ,42:46.4,null,
VbIwyRkO6uwykbPh,UQM6UJGkwpaFZy2r,42:33.1,null,
VGbMngFlTTh4T6mi,8AJymtFONLC82ZFC,28:59.3,null,
tNVNmFwYFZIOVSjF,qzll5c36lT7Qt3Oy,35:16.7,null,
MK57Pd6p9pvq90ea,L5I8tLzBP6Uj4Q70,35:01.7,57:50.4,22.81128439
UUaWBmmTri1LXPzi,L5I8tLzBP6Uj4Q70,17:32.2,null,
s4JVGbXpLMALx2Up,jqeaJXFkMGas26s0,24:19.4,36:25.9,12.10838526
95RbprvA9xz8XAs2,x9yc62H2OYwTwpRp,17:08.4,null,
hFesCMabJ1yjBjnH,CKGELJaDzFOsfnCP,14:34.2,29:45.2,15.18317832
6Z88RpnFluFlQHvk,null,15:49.4,null,
Y4pQpge2vPUmdCZk,mQLMaGL5nNgbyxTh,21:56.3,null,
P1ukfKKQPW6uxciU,s9z71OKYbePLmZpF,59:31.7,null,
JV0QfQOBz7NA2UrC,KWoLbkrF6vwwaBKZ,15:56.6,null,
VFKJL1lRZl4deuAa,4LrgqSZyQG4iCqPa,40:50.7,null,
L0rn5GPSaHnRxf6c,WXysFuM7TE7hnTrQ,33:32.3,null,
TwlAytBElVHD3ouN,WXysFuM7TE7hnTrQ,36:43.6,null,
X9xZvhZk4g21PUl9,WXysFuM7TE7hnTrQ,46:56.2,null,
vvg7yZvimptzZ8ql,MPn7oqgyMhX6CKFs,05:00.8,26:31.3,21.50837061
7jn4RWqVj36UfuXX,f4XPpD7ZowMFlGaG,46:25.1,null,
dAU6quNmvnHy93nU,null,55:32.2,null,
nW88gr1S6P7aiJns,pSjuiPdglnF9O61H,22:58.4,null,
NP2kGdHhD3uuvrXA,pSjuiPdglnF9O61H,10:42.5,null,
oW81K7I39eFVI80h,GR1ovA3dnBeF6qzC,35:34.1,null,
ethkL72sB6TdkkJx,OPsb4mGQgwoDDrZw,30:34.0,43:46.8,13.21327145
KZz1bGqxFQxsn8As,a4gFkwrsjeWLXqvy,22:24.4,null,
OQpLzvftBI3I0geS,9SpKG6iXqt0WCgRp,10:01.0,null,
JNzB15FBvefgMuEK,4XJnPyYUNsuMVjy8,19:07.8,null,
JsrxUB1nK5ncbzhX,kRT8e8B591B2ndEQ,41:25.4,null,
0EFxBM8JWcOLx5vz,qvJb9CENJq3rJALO,30:44.9,55:48.4,25.0590502
Bx3gfZiFU3sWq61D,qvJb9CENJq3rJALO,59:38.5,13:34.6,13.93543459
KFrRYKhoaOvdJZR0,qvJb9CENJq3rJALO,45:29.9,null,
19aZlXIsxhmnPkVR,9VpMGZXDOg2offCw,35:48.5,48:27.8,12.65491065
W55h8S2AccrR5U01,O6r2EtgAsubaBJDg,14:14.4,null,
IaPIhpHrDrulNsjG,O6r2EtgAsubaBJDg,26:09.3,null,
lTgSO0WMUi0msQAn,O6r2EtgAsubaBJDg,06:41.6,28:35.6,21.9007277
vpMWBYjQLamh3dCO,null,24:43.3,35:11.2,10.46453071
Ory43WWz5Hx35TE6,R2CCYLlwOdL2RrV8,07:52.2,null,
FwlOtzCoRpuS9kiC,null,48:14.7,null,
Lsrip8yFDXoWPEks,R2CCYLlwOdL2RrV8,48:15.2,null,
wfXWqGoNQSGkojcf,piu3uNQDfgUbahSd,21:53.3,null,
UJS0Wf3caF5AVuDL,piu3uNQDfgUbahSd,45:16.5,null,
tv8W8MaEtdvQDRsw,crheztg9WRUaEZxj,05:16.7,null,
F1jMBeXuC3Je0eLp,yC6XBw6NIQTa9Xgx,03:05.8,21:39.0,18.55351881
7dsvJTkJldOuYTRs,7RDhMc6Gcs3CH0WR,49:31.6,null,
JWUJqGeb0Au5rigx,g9673q9U987Qdg9O,20:01.9,null,
9tRhJQDe0WQCvPir,g9673q9U987Qdg9O,59:30.1,null,
Lbhdu14g5rMJmPEP,g9673q9U987Qdg9O,13:40.7,null,
EF0CQji1FnpQppPn,WhzDLQlGVmTw4Nty,46:26.3,06:11.5,19.75249991
0Aa0ijZBKydmFYC8,WhzDLQlGVmTw4Nty,02:15.8,null,
I0twGaYp9gSGp3To,WhzDLQlGVmTw4Nty,42:02.7,null,
uVKkUSL7pdsy1ic6,RSgW6t43gLhsbrVv,40:06.6,null,
1sXgTG8yO6NgYYeE,RSgW6t43gLhsbrVv,11:16.2,null,
zELP44AhZuYTNVTS,lDhX6VRMudwhJt5S,15:04.9,29:38.3,14.55516867
u7WoBVi3VFa9EdUg,uv43FktASEgs8SLT,13:16.2,32:55.2,19.64943447
6H2xAVWMYYH9yNBH,cuGQsSYHdvNR1BNj,09:03.9,null,
4Jkh8e1BbX7xyk0y,sTgYc5gQVD5UreNt,05:55.5,null,
rsnQ3Ahfdhpp6AJ7,S9uMce23DUg47Y4D,19:55.2,null,
eASa27WMuujizsaa,S9uMce23DUg47Y4D,55:10.8,null,
pPDDeyxGZybAGmFQ,S9uMce23DUg47Y4D,51:33.0,null,
SBr6NDq7LjO49N2z,CzcZqApvB5sU715P,59:38.6,null,
kayNyokCd5sLD010,CPn9uEP5AJfMFICh,18:22.4,null,
k7UBoytMl83u1Uw9,null,07:47.8,19:29.7,11.69912318
M3gamZxpIRnECH6m,bRF2oYMhSV1SNJHE,30:34.0,42:56.9,12.38153812
X2Sk5UwjFf64TRpE,U7ljYRNkGQIIcKwa,46:53.2,null,
nJ4xWEGSaFsRgoov,0aodYh1uyQgM72ow,46:54.2,13:31.1,26.61416202
RSgQoqUw6hDRBNGg,0aodYh1uyQgM72ow,49:57.5,null,
f8nOfebc0ssrsKhP,UBUKBlSQozpVpxVY,03:33.4,null,
355THG23hXmiLDSo,E1wdtPqgLYQW28ap,21:23.0,null,
wyzW6Q0pzEjPkhjI,69ZVAQopDbtoFpsO,55:47.2,null,
mMeTN1x6IFfx9j1y,kZXHaLkAArN47jgj,05:08.8,null,
K6R4pvGKcsPOjwGs,kZXHaLkAArN47jgj,21:57.2,null,
rnuP0rfZ170gjJCD,NFj9qtlHvxTC0DNG,09:52.5,29:09.9,19.29018286
XQBz928LgsASGyxh,NFj9qtlHvxTC0DNG,24:40.1,null,
TzzWS8ZCQZ6wArvZ,NFj9qtlHvxTC0DNG,40:06.1,null,
4qSraf35eymJnnSc,Z0nh8AWmCsdCiKd7,07:58.5,null,
qJb0dc8GbmQPoTzq,Z0nh8AWmCsdCiKd7,00:53.2,null,
290RS8U3ezQ3trK8,82BChg6Nc9zuPn8K,17:20.0,null,
DmvXsU5Rg41Z8eJx,82BChg6Nc9zuPn8K,12:31.9,null,
86lSE0m8zpFUiDpm,82BChg6Nc9zuPn8K,18:01.6,null,
PoaNj5WhQa6YH7gJ,tVRnsdD2VZL4PYYg,30:51.6,null,
30SxmgXBO0SGOBIA,null,59:51.9,null,
OFI4LEXBIegqWRND,3AcnRtFmY8Vj6ATb,03:40.1,null,
8CkGvuBetuRwYSAm,6o4ipFdhFnWUgfno,53:36.3,null,
OGqBgJR7BI316Gaq,6o4ipFdhFnWUgfno,47:02.7,58:05.2,11.04119707
EqfNfFIf5dF54ni0,u8vUkhUHO5diybiK,06:40.6,null,
ozUlK9MUUvC0Ksh6,97PFEE9JF6KiGKJ1,46:31.8,null,
FCVje4UMoLVmmwzq,97PFEE9JF6KiGKJ1,14:02.3,null,
OTpDFVRqJ8UofPmz,dT6dn02JFl90rwhU,10:14.7,null,
eUkFSWs9UAgnZqjF,pYCui3t8zjSoaqsg,14:50.1,null,
xy80bWki3Ovt9OLF,x88rUIhxFEt2ovoS,45:05.0,null,
cojk9wFT9ZEWyHPe,null,35:56.4,null,
JHdl6qLk0sY0AvKO,26GIDuP5q5rEkPlA,05:11.0,null,
1eInHT26PC5CNFiI,8FWGK3uymCJzQNoM,02:25.0,null,
blG5iGVnsUUd2AFD,null,06:53.5,null,
s6sZgqthhOws3E2j,anFxpbaRYphjzIPu,10:17.9,16:41.4,6.39160419
Ru15qDfQis15BjJN,euIWrg8eVq6ZA3BT,00:22.3,12:38.5,12.27166576
EnlqeXM0XKeYDPlj,iqTFyHaGK8r6EN2R,43:05.3,null,
2nEEu3SX7eR2iALP,WsI758nitcjgCanZ,23:47.8,null,
DvrwaN1TnTHjjqrq,WsI758nitcjgCanZ,27:22.3,42:47.1,15.41327416
DpDxS9nvwvXywf8R,E9XDWpgcEugupLBP,23:16.6,48:08.9,24.87140424
nfEWaAQgSsVFNPR9,bFlMbspToWfcz9Yd,13:36.9,null,
RNhX1gwtGtkVhzHg,2fj3QPiwnwbZUneg,35:52.7,null,
U25dehMd94ub4Jcg,2fj3QPiwnwbZUneg,20:45.8,39:17.8,18.53367577
aUfOMuBi9th8dDxA,2fj3QPiwnwbZUneg,43:04.8,null,
vC7KX0Lko43Gp0An,o37rnyyO5u6grKBW,28:40.4,null,
kGSEaYuSfkoQAUNn,o37rnyyO5u6grKBW,45:13.5,null,
9ykfrWzNAwVuupW4,o37rnyyO5u6grKBW,17:48.0,null,
jpOxjAdibJjPxh2U,iYKqLR6hPrtjKgmg,41:20.7,null,
3P0tWlL1zRuzo6O3,iYKqLR6hPrtjKgmg,54:19.5,null,
Z5GkXLZg8HTgF8U2,ASzs6XtW3GQpKypk,16:03.6,35:50.0,19.77340434
vy8bQ7NYfVAXkHFw,ASzs6XtW3GQpKypk,23:24.4,38:02.0,14.62638463
Qbk0eSDyXtJhqG2o,ASzs6XtW3GQpKypk,23:37.6,null,
RG0Yd36305IRL7lx,zoKnZvXnabe3nDCI,41:42.9,null,
QJg5gBueunUk2xwr,u3OQY7gWCVrJYe4d,28:28.7,null,
J0CLHCblcLCjsb2Y,OZKmd5qsHvMZT23E,23:23.5,null,
giXVmpneawOWJ7pg,OZKmd5qsHvMZT23E,34:43.8,null,
M53tUaF3e5vwOgWa,OZKmd5qsHvMZT23E,05:12.7,null,
P2jMrCMGqgh4GsbY,null,36:10.3,null,
RVgJNql5cZJaSCUb,lkP29TPPNujmnRJ7,07:53.2,null,
bLcJ2BzMylLWym75,lkP29TPPNujmnRJ7,45:02.6,00:50.0,15.79066313
BW1SBaN7cdux2inP,GwjD5yPhOoaC5Rl0,09:51.6,null,
Ma13ugiPwybhgtk6,GwjD5yPhOoaC5Rl0,15:16.9,null,
advNbGperbtdL8Jt,Y8x770Gn1abTqawV,53:31.9,null,
VcFGVt3aCj8UBJsJ,Y8x770Gn1abTqawV,23:26.5,null,
bF8MpfbJJa75zVpa,Y8x770Gn1abTqawV,25:33.0,null,
X8R5r3WYK5bixxpS,null,21:13.4,null,
zjzGLhmbq5RtjO2F,eqRomKC0OiCZ5fHs,36:16.1,null,
Uic34gYhSo5w4drR,B5fqVp2GvzHWmRUw,12:16.9,null,
jEPRgPDN3GDN7qjw,B5fqVp2GvzHWmRUw,57:24.7,null,
sRd9SEPIc1ysFXU1,TCeGpga81kyaYxPN,05:39.4,null,
pw8YWH7U28GT5ioJ,yQPPAOtTmY1JKXWV,33:51.5,null,
gP59eKrHVgKe16m5,p1qR9mbcbphm6efp,07:33.8,null,
G13g5f9sBphcLu0i,G7S2gOlbs2TOMUmL,14:04.3,null,
uNA6P2WFI3HOo5AO,G7S2gOlbs2TOMUmL,59:52.2,18:28.1,18.59740571
CllVCs6LjNTdp5hR,NCfvvbwfuxyhmcaR,22:20.8,null,
UBjmGcShPnQ0xub3,NCfvvbwfuxyhmcaR,06:37.7,null,
Pt90ZIGckRYiu3j6,K21G6u0m560Nr2NU,06:00.6,null,
wmWa75UXtu5yJwKx,null,28:20.1,null,
n8svmptIUVUQKpIN,PdFqNveDfcnB8eHF,55:09.2,null,
cNFWx5O5npw9oH4d,PdFqNveDfcnB8eHF,25:37.9,null,
